text,sentiment
"""Bakit callos ang ulam? Hindi ako kumakain ng callos, alam mo 'yan. Nawalan na ako ng gana! Hindi na ako kakain!"" Itinapon niya ang pagkaing nakahain sa mesa.",negative
"Sa hindi maintindihang pakiramdam, umusbong ang galit sa dibdib ni Senyang Kusinera.",negative
"""Sumosobra na kayo... Hindi n'yo ba alam na importante sa akin ang bawat pagkaing itinatapon ninyo sa hapag-kainan?",negative
"""Masyado kayong pihikan at maselan sa pagkain. Dapat ay kainin ninyo ang kung ano man ang ihanda sa inyo. Mula ngayon, kakainin ninyo ang lahat ng pagkain na ihahain ko!""",negative
"""Dapat ay maparusahan kayo ni Bathala at ng lahat ng mga Diyos at Diyosa sa inyong maling pag-uugali.""",negative
"""Ang kanin! Hindi masarap ang kanin na ito!""",negative
"Itong gulay naman, walang lasa! At itong litson, bakit hindi malutong?",negative
"Hindi ko makakain ang mga ito! NawaIan na ako ng gana!"" Galit na itinapon ng hari ang mga pagkaing nakahain sa mesa.",negative
"""Hindi ko makakain ito! Malabsa! At ang sinigang na niluto mo, kulang sa asim!",negative
Mula sa bintana ay nasaksihan ni Haring Lang-ao ang labanan ng kanyang mga kawal at ng mga dayuhan,negative
"""Ilang beses ko bang sasabihin sa iyo na ayokong inuulit ang pagkain? Ito ang ulam kaninang tanghali!",negative
"At ngayong hapunan, ito pa rin? Hindi ba't iyan ang bilin ko sa iyo lagi? Huwag na huwag kang nag-uulit ng pagkain!"" galit na sabi niya sa kusinera.",negative
"""Wala akong pakialam!"" Pagkasabi niyon ay itinapon ng hari ang pagkain. ",negative
"""Napagalitan naman ako ni Teacher. Hindi na raw kasi niya mabasa.""",negative
"""Ang mga tao ay walang utang na loob, kaya bakit kailangan mo rin? Sige at kainin mo siya, buwaya,"" sabi ng sombrero.",negative
"Pero nang naluma na ako, itinapon niya ako sa ilog.""",negative
"""Hindi iyon makatarungan!"" sigaw ni Juan. ""Hindi mo ako puwedeng kainin. Niligtas ko ang buhay mo.""",negative
 May sumibol na hinanakit sa dibdib ni Alunsina. ,negative
"""Sawa na ako sa pagtanaw sa iyong araw, planeta at bituin. Sawa na ako sa pagiging taga-panood lamang. Ako man ay may angking galing.""",negative
Galit na umalis na lamang ang mga magsasaka.,negative
"Kahit ilang ulit siyang pagsabihan, talagang matigas ang ulo.",negative
Walang pinakikinggan si Kas.,negative
"""Pagkalipas ng ilang buwan, hindi na pinapakain ni Filix ang kaniyang mga alagang hayop.""",negative
"""Pero bago niya pa sabihin, nakita niya na may nang-aapi na aso sa mga pusa.""",negative
"Ang ingay!"" sigaw ng lola ko.",negative
“Ang pinakatahimik at kimi ay agad nagagalit at handang makipag-away dahil lang sa pinakamaliliit na bagay.,negative
"""Araw-araw na lang nagbabangayan sina Melo at Lucing tungkol sa mga nasisira sa mahal nilang mga hardin, nagtatalo tungkol sa mga napisat na pakô, nginatngat na dahon, tinaob na paso, at binunot na halaman.""",negative
"""Kaya’t sinira nila ang pinto at nagpumilit silang pumasok.""",negative
"""Gigil na gigil na siyang ipagsigawan sa lahat ang nakita niya.""",negative
"""“Ang pasya ng hari, ‘di dapat mabali! Hulihin! Parusahan! Agad-agad, dali-dali… Ang sinomang magsabi na 'May sungay ang hari?'""",negative
"Kung hindi… makikita mo!”""",negative
"""Ang lumabag sa kaniyang utos, tiyak na makatitikim ng mabagsik na parusa.""",negative
"""Sinasamsam niya ang mga lupain, negosyo, at ari-arian.""",negative
"""Sinisigawan ng Meyor ang mga guwardiya para hulihin si Carl at itapon sa bilangguan, ngunit—""",negative
"""Sa isang malayong bayan, namumuno ang isang haring malupit at gahaman.""",negative
"Magkagalit ang kanilang mga tatay.""",negative
"""Nagsimula ang alitan nang bakuran ng ama ni Boyet ang lupa.""",negative
"""Mula noon, di na nag-usap ang mga tatay ni Boyet at ni Niño.""",negative
"""Ayokong makitang nagpupunta ka sa bahay na-kahoy,"" sabi ng tatay ni Niño.""",negative
"""Huwag na huwag ka nang pupunta sa bahay na-bato,"" sabi ng tatay ni Boyet.""",negative
Marami namang kagalit si Pikpakbum.,negative
"""Nasaan ang Pilandok na iyan?"" galit na galit na tanong ng Datu nang magkamalay-tao.",negative
"""Itapon sa dagat ang manlolokong iyan!"" utos pa ni Datu Usman.",negative
"""Dakpin ngayon din si Pilandok!"" utos ni Datu Usman sa mga kawal.",negative
Agad nitong ipinahuli si Pilandok sa mga kawal.,negative
"“Pagbabayaran mo ang ginawa mo sa akin!"" galit na galit na sabi ng Datu sa binata.",negative
"""Sino ka?!? mabagsik na sigaw ng datu.",negative
"""Kawal, palayasin ang pulubing ito!""",negative
"""Baliw ka ba? Paano ako magkakaginto sa alaga mong payat na manok?""",negative
Umiral ang kasakiman ng datu at pumayag sa mga hiling ni Pilandok.,negative
 at galit na galit siya kay Datu Usman.,negative
"""Dahil sa ginawa mo,"" sabi ni Matsing, ""tatadtarin kita nang pinong-pino.""",negative
Sakim at malupit si Datu Usman.,negative
Inaangkin niya ang lahat ng maibigan.,negative
Inaangkin niya kahit ang ari-arian ng mga kawawa niyang sakop.,negative
Mabagsik siyang magparusa sa sinumang tumutol at ayaw sumunod.,negative
"Sinamsam nila ang mga suklay, hikaw, singsing, at iba pang alahas na may ginto.",negative
Sinamsam nila ang mga kasangkapan ng taumbayan na yari sa ginto.,negative
At ibinilanggo nila ang maraming mahihirap dahil walang maibigay na ginto.,negative
"Lahat ng hawakan ni Matsing ay may tinik! ""Salbahe ka, Pagong! Magbabayad ka!""",negative
Nagalit si Pagong sa sagot ni Matsing.,negative
Nag-asawa muli ang kanyang ama at napakasungit ng kaniyang Tiya Justa.,negative
Hinimatay din sa sama ng loob at malaking inggit sina Juanita at Jovita.,negative
"""Hindi mo dapat tinatakot ang iyong kapatid,"" ang sabi ng hari sa kawal.",negative
Galit nitong pinatigil ang lahat sa paghahabulan.,negative
Galit na galit si Herodes pero di siya nagpahalata.,negative
"Pag nalaman niya kung nasaan ang sanggol, ipapatay niya ang sinasabing Hari ng mga Hari.",negative
Galit na galit si Herodes nang hindi magbalik sa kanya ang tatlo.,negative
Iniutos niyang patayin ang lahat ng sanggol.,negative
“Nakaka stress naman! OMG!”,negative
"Haaay, naku! Hanggang kailan kaya ito?”",negative
"""“Ang pangit mong aso! Umalis ka rito!”"" ",negative
"""Nilapitan ko si Lala at sinigawan ang mga lalaki."" ",negative
"""“Huwag niyong saktan ang aso ko! “"" ",negative
Naiinis ako sa kapalpakan ng sistema.,negative
Nakakagalit ang walang pakundangang kasinungalingan.,negative
Nakakapoot ang sobrang kapal ng mukha ng ilang tao.,negative
Nakakainis ang paulit-ulit na pagkabigo.,negative
Naiinis ako sa kapabayaan ng mga taong dapat magsilbi.,negative
Nakakagalit ang kawalang-galang sa kapwa.,negative
Nakakapoot ang pag-abuso sa kapangyarihan.,negative
Nakakainis ang paulit-ulit na kapalpakan ng sistema.,negative
Bata pa siya nang mamatay ang kaniyang ina.,negative
Umiiyak si Maria nang marinig niya ang isang matamis na tinig.,negative
"Sa tindi ng lungkot, iniutos ng Prinsipe na hanapin ang may-ari ng kabiyak na sapatos.",negative
Umiiyak si Maria nang marinig niya ang isang matamis na tinig.,negative
Wala ng pera si Donillo.,negative
"Kailangan ni Jelina ng gamot,"" malungkot na sabi ng lalaki.",negative
Isang araw ay nagkasakit si Jelina.,negative
Ang sakit niya ay tumagal at lumubha hanggang naubos ang ipon nila sa pagpapagamot.,negative
"Ngunit naisip niya, bakit parang may kulang?",negative
Umiyak ako nang umiyak kay Nanay.,negative
Kawawang Beybi Dan! Umupo siya at parang maiiyak na!,negative
"""Akala naman ni Onyok, Parati siyang pinagtatawanan Ng mga kapwa-manok.""",negative
“Bakit ka mag-isa ngayon?”,negative
"“Sinuway ko ang utos ni Inay,” malungkot na sagot ni Chonggi.",negative
"Sa tindi ng lungkot, iniutos ng Prinsipe na hanapin ang may-ari ng kabiyak na sapatos.",negative
"""“Pero minsan pwede rin na hindi masaya.""",negative
"""Isa-isang namamatay ang mga alagang hayop ni Filix at inilibing sila sa lupa kung saan naroon ang mga halaman ng kaniyang nanay na si Aling Bea.""",negative
"""Noong namatay na ang lahat ng mga alaga niyang hayop, malapit nang umiyak si Filix.""",negative
"""Nalungkot ako sa nangyari sa kanya."" ",negative
"""Sa bahay, nakita ko ang larawan namin ni Lala at naiyak ako sa nangyari sa kanya.""",negative
"""Sayang..."" bulong niya.",negative
"Akala ko nilimot mo na ako.""",negative
"""At dahil nangungulila na rin si Lucing, kinumusta rin niya si Melo.""",negative
"""Dahil parehong nagluluksa sa pumanaw nilang mga alaga, nakahanap sila ng karamay sa isa’t isa.""",negative
Nahihirapan ako sa bigat ng aking damdamin.,negative
Naiiyak ako kapag naalala ko ang mga masasakit na pangyayari.,negative
Laging may lungkot sa aking puso.,negative
Nahihirapan ako sa lungkot na dala ng pagkawala ng mahal sa buhay.,negative
Masakit isipin na wala nang magagawa para mabawi ang nawala.,negative
Ang bawat araw ay parang walang sigla.,negative
Nalulungkot ako sa paglipas ng panahon na hindi ko na maibabalik.,negative
Napapaluha ako sa pag-alala sa mga masasayang alaala.,negative
Nahihirapan ako sa pagtanggap ng katotohanan.,negative
Ang bawat araw ay parang walang liwanag.,negative
Nababalot ako ng lungkot at pangungulila.,negative
Hirap na hirap ako sa pagpigil ng aking luha.,negative
Nagdurusa ang aking puso sa bigat ng kalungkutan.,negative
Napapaisip ako kung bakit ganito ang tadhana.,negative
Laging may luha sa aking mga mata.,negative
Nahihirapan ako sa paglipas ng panahon na hindi kasama ang minamahal.,negative
Lagi akong nakatulala sa kawalan.,negative
Nasasaktan ako sa tuwing naalala ko ang mga pangako na hindi natupad.,negative
Lagi akong nababalot ng lungkot kahit sa kaligayahan.,negative
Naiiyak ako kapag naaalala ko ang mga pangarap na hindi natupad.,negative
Napapagod na ako sa pagtatago ng aking lungkot.,negative
Hindi ko kayang pigilin ang sakit na nararamdaman sa loob ng aking puso.,negative
Nahihirapan ako sa pagtanggap na wala na ang minamahal.,negative
Lagi akong nag-iisa sa aking kalungkutan.,negative
Napapaluha ako kapag naaalala ko ang mga pinagdaanan.,negative
Nababalot ako ng lungkot sa tuwing naaalala ko ang mga pangako.,negative
Ang lungkot ay parang naglalakbay sa aking kalooban.,negative
Nahihirapan ako sa pagtanggap na hindi na magbabalik ang dating saya.,negative
Naiiyak ako kapag naaalala ko ang mga yakap at halik.,negative
Masakit isipin na wala na ang mga dating tawanan.,negative
Napapagod na ako sa laban sa lungkot.,negative
Nahihirapan ako sa bigat ng nararamdaman.,negative
Nalulungkot ako sa paglipas ng bawat araw.,negative
Naiiyak ako kapag naaalala ko ang mga pinagdaanan natin.,negative
Nahihirapan ako sa pagpapanggap na masaya.,negative
Napapaluha ako sa tuwing naaalala ko ang mga pangako natin.,negative
Nahihirapan ako sa sakit na dulot ng pagkawala mo.,negative
Nasasaktan ako sa tuwing naaalala ko ang mga pangarap nating dalawa.,negative
Napapagod na ako sa pagtanggap ng realidad.,negative
Naiiyak ako sa bigat ng sakit na nararamdaman ko.,negative
Nahihirapan ako sa pagtanggap na wala ka na.,negative
Nalulungkot ako sa bawat paglipas ng oras.,negative
Napapaluha ako sa tuwing naaalala ko ang mga alaala natin.,negative
Nahihirapan ako sa pagpikit ng aking mga mata.,negative
Napapagod na ako sa laban sa sakit ng puso.,negative
Naiiyak ako kapag naaalala ko ang mga pangarap nating hindi natupad.,negative
Masakit isipin na wala ka na sa aking tabi.,negative
Nahihirapan akong pigilin ang luha ko.,negative
Nararamdaman kong walang silbi ang lahat.,negative
Nakakaramdam ako ng bigat sa puso ko.,negative
Hirap akong mawalan ng pag-asa.,negative
Naiiyak ako kapag naaalala ko siya.,negative
Parang wala nang kulay ang mundo ko ngayon.,negative
Nararamdaman kong nag-iisa ako sa mundo.,negative
Ang sakit-sakit sa pakiramdam ko ngayon.,negative
Gusto ko lang magtago at umiyak.,negative
Ang lungkot ay bumabalot sa akin ngayon.,negative
Nahihirapan akong magpatuloy nang wala siya.,negative
Pakiramdam ko'y walang saysay ang lahat.,negative
Nakakaramdam ako ng lungkot na hindi maipaliwanag.,negative
Parang nawalan ako ng saysay sa buhay.,negative
Gusto ko nang bumalik sa nakaraan.,negative
Ang pagkawala niya ay sumira sa puso ko.,negative
Naiiyak ako kapag naaalala ko ang mga alaala namin.,negative
Napakasakit ng nararamdaman ko ngayon.,negative
Nahihirapan akong ngumiti sa harap ng ibang tao.,negative
Ang sakit-sakit ng pagkalungkot na ito.,negative
Parang hindi ko na kayang ipagpatuloy pa.,negative
Gusto ko nang lumisan at magtago.,negative
Ang pagkawala niya ay nagdulot ng malalim na lungkot.,negative
Nararamdaman kong nasasaktan ako nang labis.,negative
Naiiyak ako tuwing naaalala ko ang mga pangako niya.,negative
Hindi ko alam kung paano ko haharapin ang bukas.,negative
Ang puso ko ay basag na basag.,negative
Nahihirapan akong mag-move on.,negative
Parang wala nang saya sa buhay ko.,negative
Ang labis na gulat ang bumalot sa akin.,negative
Hindi ko inaasahang magtatagpo tayo dito.,negative
Napakalaking pagtataka ang aking naramdaman.,negative
Ang gulat ko'y halos hindi ko maipinta.,negative
Nakakagulat ang iyong biglang paglabas.,negative
Hindi ko inaasahan na ikaw ay darating.,negative
Ang labis na pagtataka ang aking nadama.,negative
Nakakagulat ang iyong mabilis na pagtugon.,negative
Hindi ko inakalang magtatagpo pa tayo dito.,negative
Ang gulat ko'y hindi mo maipagkakaila.,negative
Napakalaking gulat ang aking naramdaman.,negative
Hindi ko inaasahang magiging ganito ka agad.,negative
Nakakagulat ang iyong biglang pag-appear.,negative
Ang labis na pagtataka ang bumalot sa akin.,negative
Napakalaking gulat ko nang biglang dumating ka.,negative
Hindi ko inakalang magkakasalubong pa tayo.,negative
Nakakagulat ang iyong biglang pag-apak.,negative
Ang gulat ko'y halos hindi ko maipaliwanag.,negative
Hindi ko inaasahang magpapakita ka pa.,negative
Ang labis na pagtataka ang aking nadama.,negative
Nakakagulat ang iyong mabilis na pagdating.,negative
Hindi ko inakalang magtatagpo pa tayo rito.,negative
Ang gulat ko'y hindi ko maipinta.,negative
Napakalaking gulat ko nang bigla kang dumating.,negative
Hindi ko inaasahang magkakasalubong pa tayo dito.,negative
Nakakagulat ang iyong biglang paglapit.,negative
Ang labis na pagtataka ang aking nadama.,negative
Napakalaking gulat ang aking naramdaman.,negative
Hindi ko inaasahang magiging ganito ka agad.,negative
Nakakagulat ang iyong mabilis na pagtugon.,negative
Ang gulat ko'y halos hindi ko maipaliwanag.,negative
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,negative
Napabigla ako nang makita ko ang pagbabago sa itsura ng lugar.,negative
Nagulat ako nang biglang sumabog ang bomba sa malapit na lugar.,negative
Nabigla ako nang biglang magbukas ang pinto nang walang tao sa loob ng bahay.,negative
Napakagulat ko nang biglang bumagsak ang malaking puno sa tapat ng bahay namin.,negative
Nabigla ako nang biglang dumating ang mga bisita nang hindi ko inaasahan.,negative
Nagulat ako nang biglang magdilim nang sobra sa kalagitnaan ng tanghali.,negative
Napakagulat ko nang biglang may lumabas na ahas mula sa damuhan.,negative
Nabigla ako nang biglang mawala ang kuryente nang walang paunang abiso.,negative
Napabigla ako nang biglang tumunog ang alarma sa gitna ng gabi.,negative
Nagulat ako nang biglang magbago ang desisyon ng aking boss sa huling sandali.,negative
Napakagulat ko nang biglang magdilim nang sobra habang naglalakad ako sa kalsada.,negative
Nabigla ako nang biglang sumigaw ang kaibigan ko sa gitna ng eksperimento.,negative
Nagulat ako nang biglang bumagsak ang lata ng sardinas mula sa aparador.,negative
Napabigla ako nang biglang may dumating na UFO sa kalangitan.,negative
Napakagulat ko nang biglang sumigaw ang kapitbahay namin sa madaling-araw.,negative
Nabigla ako nang biglang sumakit ang tiyan ko habang kumakain.,negative
Nagulat ako nang biglang may sumulpot na multo sa litrato na kinukunan ko.,negative
Napabigla ako nang biglang magtagilid ang sasakyan sa sobrang bilis.,negative
Napakagulat ko nang biglang mawala ang isang mahalagang dokumento.,negative
Nagulat ako nang biglang magparamdam ang patay sa panaginip ko.,negative
Nabigla ako nang biglang magliyab ang kandila nang walang hangin.,negative
Napakagulat ko nang biglang mag-iba ang kulay ng langit nang sobrang bilis.,negative
Nagulat ako nang biglang magbukas ang ilaw nang walang taong gumagalaw.,negative
Napabigla ako nang biglang magdilim ang paligid sa kalagitnaan ng araw.,negative
Nabigla ako nang biglang bumigay ang upuan habang ako'y nakaupo.,negative
Nagulat ako nang biglang magsalita ang laruan ng aking kapatid.,negative
Napakagulat ko nang biglang may lumabas na multo sa harap ng aking computer.,negative
Napabigla ako nang biglang mag-ingay ang kutsilyo habang ako'y nagluluto.,negative
Nagulat ako nang biglang magbago ang panahon nang sobrang bilis.,negative
Nabigla ako nang biglang magtulak ang aso sa pinto nang walang dahilan.,negative
Napakagulat ko nang biglang magdilim ang kalangitan sa tanghaling tapat.,negative
Nagulat ako nang biglang magkasalubong kami ng dating kaibigan sa ibang lugar.,negative
Napabigla ako nang biglang magliyab ang mga kandila sa libingan.,negative
Nabigla ako nang biglang mawala ang bata sa pagitan ng magulang niya.,negative
Napakagulat ko nang biglang magbago ang tono ng boses ng kausap ko.,negative
Nagulat ako nang biglang magsimula ang lindol nang walang paunang babala.,negative
Napabigla ako nang biglang magbukas ang ilaw sa kuwarto nang mag-isa ako.,negative
Nabigla ako nang biglang mag-ingay ang mga kandila sa bahay namin.,negative
Napakagulat ko nang biglang mag-iba ang itsura ng aking kaibigan.,negative
Nagulat ako nang biglang may sumulpot na anino sa bintana.,negative
Napabigla ako nang biglang magbago ang direksyon ng hangin nang sobrang bilis.,negative
Nabigla ako nang biglang magtunog ang telepono sa gitna ng gabi.,negative
Napakagulat ko nang biglang mag-iba ang kulay ng mata ng kausap ko.,negative
Napakagulat ko nang biglang lumitaw ang multo sa harap ko.,negative
Hindi ko inaasahan na dadating ka ng ganitong oras.,negative
Nagulat ako nang biglang sumabog ang bomba sa kabilang kanto.,negative
Sobrang gulat ko nang makita kong naglaho na ang pera sa bulsa ko.,negative
Nakakagulat na biglang nagbago ang panahon ng ganito.,negative
Hindi ko inakalang magsasalita ka nang ganun sa harap ng lahat.,negative
Napakagulat ko nang biglang tumawag ang matagal ko nang kaibigan.,negative
"Grabe, hindi ko talaga inaasahang ikaw ang mananalo sa paligsahan.",negative
Napakalaki ng gulat ko nang biglang lumindol nang malakas.,negative
Nagulat ako nang biglang lumitaw ang aking pangarap sa harap ko.,negative
Hindi ko inakala na ikaw pala ang nakatayo sa likod ko.,negative
Sobrang gulat ko nang biglang magbukas ang pintuan ng sarili nitong sikreto.,negative
Napakalaking gulat ko nang biglang tumigil ang orasan sa gitna ng eksaminasyon.,negative
"Grabe, hindi ko akalain na ikaw ang magiging boss ko sa bagong kompanya.",negative
Nakakagulat naman talaga ang mga balita ngayon.,negative
Napakagulat ko nang biglang sumabog ang mga fireworks sa harap natin.,negative
Hindi ko talaga inaasahan na magiging ganito ka-swerte ang araw na ito.,negative
Nagulat ako nang biglang magparamdam ang dati nating guro sa social media.,negative
Sobrang gulat ko nang biglang bumagsak ang isang eroplano malapit sa amin.,negative
Napakalaki ng gulat ko nang biglang lumitaw ang long-lost kong kamag-anak.,negative
Hindi ko inakala na magpapakita ka ng ganitong klaseng talento.,negative
Napakagulat ko nang biglang mag-propose ka sa harap ng maraming tao.,negative
"Grabe, hindi ko talaga inaasahang papayag kang mag-reunite tayo.",negative
"Nakakagulat talaga ang bagong hairstyle mo, hindi kita agad nakilala.",negative
Napakalaking gulat ko nang biglang magbago ang desisyon ng korte.,negative
Hindi ko akalain na magiging ganito kaganda ang lugar na ito.,negative
Nagulat ako nang biglang mag-announce na suspended ang klase bukas.,negative
Sobrang gulat ko nang biglang sumiklab ang sunog sa kalapit na building.,negative
Napakagulat ko nang biglang mawala ang lahat ng laman ng bank account ko.,negative
Hindi ko talaga inaasahan na makikita kita dito sa ganitong lugar.,negative
Napakalaking gulat ko nang biglang magtangka kang mag-prank sa akin.,negative
"Grabe, hindi ko talaga akalain na magiging bestseller ang libro mo.",negative
Nakakagulat naman talaga ang mga pangyayari ngayon sa politika.,negative
Napakalaking gulat ko nang biglang matanggap ang trabaho na inaapplyan ko.,negative
"Hindi ko inaasahan na darating ka ng ganitong oras, akala ko busy ka.",negative
Nagulat ako nang biglang lumitaw ang UFO sa kalangitan.,negative
Sobrang gulat ko nang biglang magbukas ang pinto ng sasakyan habang tumatakbo.,negative
Napakagulat ko nang biglang magtangka kang mag-propose sa akin.,negative
"Grabe, hindi ko talaga inaasahang magiging ganito kahaba ang pila.",negative
"Nakakagulat talaga ang mga pangyayaring ito, parang galing sa pelikula.",negative
Napakalaki ng gulat ko nang biglang mag-desisyon ka ng ganyan.,negative
Hindi ko akalain na magiging ganito ka-efficient ang bagong sistema.,negative
Napakagulat ko nang biglang magpakita ang ex ko sa party.,negative
Sobrang gulat ko nang biglang mag-dive ka sa malalim na dagat.,negative
Nagulat ako nang biglang mag-announce ng lockdown ang gobyerno.,negative
"Grabe, hindi ko talaga inaasahang magkakasama tayo ulit.",negative
Nakakagulat talaga ang mga revelations sa press conference kanina.,negative
Napakalaking gulat ko nang biglang mag-iba ang itsura mo.,negative
"Hindi ko inakala na darating ka ng ganitong oras, akala ko may sakit ka.",negative
Di ko inaasahan na magkakaroon ng ganitong sorpresa ngayong araw.,negative
Naiinis ako sa mga taong walang pakialam sa kapaligiran.,negative
Galit ako sa mga taong walang paninindigan.,negative
Nakakapikon ang mga taong walang alam kundi mang-api.,negative
Napipikon ako sa kakapalan ng mukha ng mga mandaraya.,negative
Nagagalit ako kapag inaapi ang mga mahihina.,negative
Naiinis ako sa mga taong puro pansariling interes lang ang iniisip.,negative
Galit ako sa mga taong walang pagpapahalaga sa edukasyon.,negative
Nakakapikon ang mga taong walang respeto sa batas.,negative
Napipikon ako sa kawalanghiyaan ng ilang tao.,negative
Nagagalit ako kapag pinagmamalaki ang kanilang kabuktutan.,negative
Naiinis ako sa mga taong walang pakundangan sa pagsira ng kalikasan.,negative
Galit ako sa mga taong walang pagpapahalaga sa kasaysayan.,negative
Nakakapikon ang mga taong walang konsiderasyon sa iba.,negative
Napipikon ako sa kabobohan ng ilang mga lider.,negative
Nagagalit ako kapag sinisira ang pangalan ng aking bansa.,negative
Naiinis ako sa mga taong walang pananagutan sa kanilang mga gawa.,negative
Galit ako sa mga taong walang pag-unawa sa iba.,negative
Nakakapikon ang mga taong walang dignidad.,negative
Napipikon ako sa kawalanghiyaan ng ilang mga tao.,negative
Nagagalit ako kapag inaapi ang mga mahihirap.,negative
Naiinis ako sa mga taong walang pakialam sa kaligtasan ng lahat.,negative
Galit ako sa mga taong walang paggalang sa karapatan ng iba.,negative
Nakakapikon ang mga taong walang pakundangan sa kalusugan ng iba.,negative
Napipikon ako sa kawalanghiyaan ng ilang mga korporasyon.,negative
Nagagalit ako kapag pinapabayaan ang mga nangangailangan.,negative
Nangangamba ako sa mga kwento ng mga maligno.,negative
Hindi ko kayang mag-isa sa mga lugar na misteryoso.,negative
Natatakot ako sa mga multong may hindi payapang kaluluwa.,negative
Kinakabahan ako sa mga balita tungkol sa mga krimen.,negative
Takot akong makita ang multong kumakalat sa mga palengke.,negative
Sigaw ko sa takot habang tumatakbo palayo.,negative
Nakaramdam ako ng malamig na pagkatakot sa aking balat.,negative
Hindi ko matanggap ang nakakatakot na katotohanan.,negative
Bumabalot sa akin ang malalang takot sa madilim na sulok.,negative
Kinakabahan ako sa anumang maaaring mangyari.,negative
"Nagigising ako sa gitna ng gabi, puno ng kaba.",negative
Laging may takot sa aking puso tuwing nag-iisa.,negative
Nagagalit ang aking puso sa sobrang takot.,negative
Hinahabol ako ng takot sa bawat hakbang ko.,negative
"Nagkukubli ako sa aking kwarto, takot sa labas.",negative
"Nauuhaw ako sa liwanag, takot sa kadiliman.",negative
Sumisigaw ang bawat bahagi ng aking pagkatao sa takot.,negative
Laging may malalim na pangamba sa aking isipan.,negative
Nakukulong ako sa sarili kong mundo ng takot.,negative
Nagbabanta sa akin ang multo ng nakaraan ko.,negative
Nahihirapan akong umahon sa takot na bumabayo.,negative
Bawat saglit ay puno ng kaba at pangamba.,negative
"Nakapikit ako, takot sa anumang pwedeng dumating.",negative
Nagbabantang sumabog ang puso ko sa takot.,negative
Naiipit ako sa aking sariling takot at pangamba.,negative
Nakakaramdam ako ng lungkot sa tuwing bumabalik sa akin ang mga sakit na naranasan namin.,negative
Ang pagkawala niya ay nagdulot ng malalim na lungkot sa akin.,negative
Nais kong yakapin siya at hindi na pakawalan pa.,negative
Nasasaktan ako kapag naalala ko ang mga pangarap na hindi na natin natupad.,negative
Naiiyak ako kapag naaalala ko ang mga pangako na hindi niya natupad.,negative
Ang lungkot ay bumabalot sa akin tuwing natatapos ang araw.,negative
Nakakalungkot ang pag-iisa ko sa tuwing gabi.,negative
Nagiging mabigat ang puso ko kapag naalala ko ang mga pagkukulang ko.,negative
Nasasaktan ako sa bawat alaala na bumabalik sa akin.,negative
Naiiyak ako kapag naaalala ko ang mga salitang hindi naiparating.,negative
Nakakalungkot ang bawat pag-ibig na hindi nagtagal.,negative
Ang lungkot ay bumabalot sa akin tuwing umaga.,negative
Napapaluha ako sa tuwing naiisip ko ang kanyang pangalan.,negative
Nakakaramdam ako ng lungkot sa tuwing bumabalik sa akin ang mga pangako niya.,negative
Ang pagkawala niya ay nagdulot ng malalim na sugat sa akin.,negative
Nais kong balikan ang mga sandaling puno ng ligaya.,negative
Nakakaramdam ako ng lungkot sa tuwing naaalala ko ang mga pangarap na hindi na natin natupad.,negative
Nais kong sumigaw at ipahayag ang sakit na nararamdaman ko.,negative
Nasasaktan ako sa tuwing naaalala ko ang mga yakap at halik niya.,negative
Ang lungkot ay tila hindi na mawawala sa aking puso.,negative
Nakakalungkot isipin na wala na siya sa tabi ko.,negative
Nalulungkot ako kapag iniwan ako ng mga kaibigan ko.,negative
Mahirap pigilin ang luha kapag naalala ko ang mga masasayang alaala.,negative
Nakakalungkot isipin na hindi mo na makakasama ang mga mahal mo sa buhay.,negative
Nasasaktan ako kapag naririnig ko ang mga kwento ng pagkawala ng mga mahal sa buhay.,negative
